Cover,Intrusion_Switch,WLAN_Card,Front_Bezel,Expansion_Card,Memory_Card,CoinCell_Battery,Hard_Drive,Optical_Drive,Power_Supply,Heat_Sink_Assembly,Processor,Processor_Socket,System_Fan,Thermal_Sensor,Power_Switch,IO_Panel,System_Board,Screws,Grommets,Power_Cable,Data_Cable,WLAN_Cable,4pin_Power_Cable,8pin_Power_Cable,Fan_Cable,Captive_Screws,Thermal_Sensor_Cable,USB_Cable,N_A
,,,,,,,,,10937,11937,12937,13937,14937,15937,16937,17937,18937,19937,20937,21937,22937,23937,24937,25937,26937,27937,28937,29937,0
,,,,,,,,,10938,11938,12938,13938,14938,15938,16938,17938,18938,19938,20938,21938,22938,23938,24938,25938,26938,27938,28938,29938,0
,,,,,,,,,10939,11939,12939,13939,14939,15939,16939,17939,18939,19939,20939,21939,22939,23939,24939,25939,26939,27939,28939,29939,0
,,,,,,,,,10940,11940,12940,13940,14940,15940,16940,17940,18940,19940,20940,21940,22940,23940,24940,25940,26940,27940,28940,29940,0
,,,,,,,,,10941,11941,12941,13941,14941,15941,16941,17941,18941,19941,20941,21941,22941,23941,24941,25941,26941,27941,28941,29941,0
,,,,,,,,,10942,11942,12942,13942,14942,15942,16942,17942,18942,19942,20942,21942,22942,23942,24942,25942,26942,27942,28942,29942,0
,,,,,,,,,10943,11943,12943,13943,14943,15943,16943,17943,18943,19943,20943,21943,22943,23943,24943,25943,26943,27943,28943,29943,0
,,,,,,,,,10944,11944,12944,13944,14944,15944,16944,17944,18944,19944,20944,21944,22944,23944,24944,25944,26944,27944,28944,29944,0
,,,,,,,,,10945,11945,12945,13945,14945,15945,16945,17945,18945,19945,20945,21945,22945,23945,24945,25945,26945,27945,28945,29945,0
,,,,,,,,,10946,11946,12946,13946,14946,15946,16946,17946,18946,19946,20946,21946,22946,23946,24946,25946,26946,27946,28946,29946,0
,,,,,,,,,10947,11947,12947,13947,14947,15947,16947,17947,18947,19947,20947,21947,22947,23947,24947,25947,26947,27947,28947,29947,0
,,,,,,,,,10948,11948,12948,13948,14948,15948,16948,17948,18948,19948,20948,21948,22948,23948,24948,25948,26948,27948,28948,29948,0
,,,,,,,,,10949,11949,12949,13949,14949,15949,16949,17949,18949,19949,20949,21949,22949,23949,24949,25949,26949,27949,28949,29949,0
,,,,,,,,,10950,11950,12950,13950,14950,15950,16950,17950,18950,19950,20950,21950,22950,23950,24950,25950,26950,27950,28950,29950,0
,,,,,,,,,10951,11951,12951,13951,14951,15951,16951,17951,18951,19951,20951,21951,22951,23951,24951,25951,26951,27951,28951,29951,0
,,,,,,,,,10952,11952,12952,13952,14952,15952,16952,17952,18952,19952,20952,21952,22952,23952,24952,25952,26952,27952,28952,29952,0
,,,,,,,,,10953,11953,12953,13953,14953,15953,16953,17953,18953,19953,20953,21953,22953,23953,24953,25953,26953,27953,28953,29953,0
,,,,,,,,,10954,11954,12954,13954,14954,15954,16954,17954,18954,19954,20954,21954,22954,23954,24954,25954,26954,27954,28954,29954,0
,,,,,,,,,10955,11955,12955,13955,14955,15955,16955,17955,18955,19955,20955,21955,22955,23955,24955,25955,26955,27955,28955,29955,0
,,,,,,,,,10956,11956,12956,13956,14956,15956,16956,17956,18956,19956,20956,21956,22956,23956,24956,25956,26956,27956,28956,29956,0
,,,,,,,,,10957,11957,12957,13957,14957,15957,16957,17957,18957,19957,20957,21957,22957,23957,24957,25957,26957,27957,28957,29957,0
,,,,,,,,,10958,11958,12958,13958,14958,15958,16958,17958,18958,19958,20958,21958,22958,23958,24958,25958,26958,27958,28958,29958,0
,,,,,,,,,10959,11959,12959,13959,14959,15959,16959,17959,18959,19959,20959,21959,22959,23959,24959,25959,26959,27959,28959,29959,0
,,,,,,,,,10960,11960,12960,13960,14960,15960,16960,17960,18960,19960,20960,21960,22960,23960,24960,25960,26960,27960,28960,29960,0
,,,,,,,,,10961,11961,12961,13961,14961,15961,16961,17961,18961,19961,20961,21961,22961,23961,24961,25961,26961,27961,28961,29961,0
,,,,,,,,,10962,11962,12962,13962,14962,15962,16962,17962,18962,19962,20962,21962,22962,23962,24962,25962,26962,27962,28962,29962,0
,,,,,,,,,10963,11963,12963,13963,14963,15963,16963,17963,18963,19963,20963,21963,22963,23963,24963,25963,26963,27963,28963,29963,0
,,,,,,,,,10964,11964,12964,13964,14964,15964,16964,17964,18964,19964,20964,21964,22964,23964,24964,25964,26964,27964,28964,29964,0
,,,,,,,,,10965,11965,12965,13965,14965,15965,16965,17965,18965,19965,20965,21965,22965,23965,24965,25965,26965,27965,28965,29965,0
,,,,,,,,,10966,11966,12966,13966,14966,15966,16966,17966,18966,19966,20966,21966,22966,23966,24966,25966,26966,27966,28966,29966,0
,,,,,,,,,10967,11967,12967,13967,14967,15967,16967,17967,18967,19967,20967,21967,22967,23967,24967,25967,26967,27967,28967,29967,0
,,,,,,,,,10968,11968,12968,13968,14968,15968,16968,17968,18968,19968,20968,21968,22968,23968,24968,25968,26968,27968,28968,29968,0
,,,,,,,,,10969,11969,12969,13969,14969,15969,16969,17969,18969,19969,20969,21969,22969,23969,24969,25969,26969,27969,28969,29969,0
,,,,,,,,,10970,11970,12970,13970,14970,15970,16970,17970,18970,19970,20970,21970,22970,23970,24970,25970,26970,27970,28970,29970,0
,,,,,,,,,10971,11971,12971,13971,14971,15971,16971,17971,18971,19971,20971,21971,22971,23971,24971,25971,26971,27971,28971,29971,0
,,,,,,,,,10972,11972,12972,13972,14972,15972,16972,17972,18972,19972,20972,21972,22972,23972,24972,25972,26972,27972,28972,29972,0
,,,,,,,,,10973,11973,12973,13973,14973,15973,16973,17973,18973,19973,20973,21973,22973,23973,24973,25973,26973,27973,28973,29973,0
,,,,,,,,,10974,11974,12974,13974,14974,15974,16974,17974,18974,19974,20974,21974,22974,23974,24974,25974,26974,27974,28974,29974,0
,,,,,,,,,10975,11975,12975,13975,14975,15975,16975,17975,18975,19975,20975,21975,22975,23975,24975,25975,26975,27975,28975,29975,0
,,,,,,,,,10976,11976,12976,13976,14976,15976,16976,17976,18976,19976,20976,21976,22976,23976,24976,25976,26976,27976,28976,29976,0
,,,,,,,,,10977,11977,12977,13977,14977,15977,16977,17977,18977,19977,20977,21977,22977,23977,24977,25977,26977,27977,28977,29977,0
,,,,,,,,,10978,11978,12978,13978,14978,15978,16978,17978,18978,19978,20978,21978,22978,23978,24978,25978,26978,27978,28978,29978,0
,,,,,,,,,10979,11979,12979,13979,14979,15979,16979,17979,18979,19979,20979,21979,22979,23979,24979,25979,26979,27979,28979,29979,0
,,,,,,,,,10980,11980,12980,13980,14980,15980,16980,17980,18980,19980,20980,21980,22980,23980,24980,25980,26980,27980,28980,29980,0
,,,,,,,,,10981,11981,12981,13981,14981,15981,16981,17981,18981,19981,20981,21981,22981,23981,24981,25981,26981,27981,28981,29981,0
,,,,,,,,,10982,11982,12982,13982,14982,15982,16982,17982,18982,19982,20982,21982,22982,23982,24982,25982,26982,27982,28982,29982,0
,,,,,,,,,10983,11983,12983,13983,14983,15983,16983,17983,18983,19983,20983,21983,22983,23983,24983,25983,26983,27983,28983,29983,0
,,,,,,,,,10984,11984,12984,13984,14984,15984,16984,17984,18984,19984,20984,21984,22984,23984,24984,25984,26984,27984,28984,29984,0
,,,,,,,,,10985,11985,12985,13985,14985,15985,16985,17985,18985,19985,20985,21985,22985,23985,24985,25985,26985,27985,28985,29985,0
,,,,,,,,,10986,11986,12986,13986,14986,15986,16986,17986,18986,19986,20986,21986,22986,23986,24986,25986,26986,27986,28986,29986,0
,,,,,,,,,10987,11987,12987,13987,14987,15987,16987,17987,18987,19987,20987,21987,22987,23987,24987,25987,26987,27987,28987,29987,0
,,,,,,,,,10988,11988,12988,13988,14988,15988,16988,17988,18988,19988,20988,21988,22988,23988,24988,25988,26988,27988,28988,29988,0
,,,,,,,,,10989,11989,12989,13989,14989,15989,16989,17989,18989,19989,20989,21989,22989,23989,24989,25989,26989,27989,28989,29989,0
,,,,,,,,,10990,11990,12990,13990,14990,15990,16990,17990,18990,19990,20990,21990,22990,23990,24990,25990,26990,27990,28990,29990,0
,,,,,,,,,10991,11991,12991,13991,14991,15991,16991,17991,18991,19991,20991,21991,22991,23991,24991,25991,26991,27991,28991,29991,0
,,,,,,,,,10992,11992,12992,13992,14992,15992,16992,17992,18992,19992,20992,21992,22992,23992,24992,25992,26992,27992,28992,29992,0
,,,,,,,,,10993,11993,12993,13993,14993,15993,16993,17993,18993,19993,20993,21993,22993,23993,24993,25993,26993,27993,28993,29993,0
,,,,,,,,,10994,11994,12994,13994,14994,15994,16994,17994,18994,19994,20994,21994,22994,23994,24994,25994,26994,27994,28994,29994,0
,,,,,,,,,10995,11995,12995,13995,14995,15995,16995,17995,18995,19995,20995,21995,22995,23995,24995,25995,26995,27995,28995,29995,0
,,,,,,,,,10996,11996,12996,13996,14996,15996,16996,17996,18996,19996,20996,21996,22996,23996,24996,25996,26996,27996,28996,29996,0
,,,,,,,,,10997,11997,12997,13997,14997,15997,16997,17997,18997,19997,20997,21997,22997,23997,24997,25997,26997,27997,28997,29997,0
,,,,,,,,,10998,11998,12998,13998,14998,15998,16998,17998,18998,19998,20998,21998,22998,23998,24998,25998,26998,27998,28998,29998,0
,,,,,,,,,10999,11999,12999,13999,14999,15999,16999,17999,18999,19999,20999,21999,22999,23999,24999,25999,26999,27999,28999,29999,0
,,,,,,,,,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,0
,,,,,,,,,11001,12001,13001,14001,15001,16001,17001,18001,19001,20001,21001,22001,23001,24001,25001,26001,27001,28001,29001,30001,0
,,,,,,,,,11002,12002,13002,14002,15002,16002,17002,18002,19002,20002,21002,22002,23002,24002,25002,26002,27002,28002,29002,30002,0
,,,,,,,,,11003,12003,13003,14003,15003,16003,17003,18003,19003,20003,21003,22003,23003,24003,25003,26003,27003,28003,29003,30003,0
,,,,,,,,,11004,12004,13004,14004,15004,16004,17004,18004,19004,20004,21004,22004,23004,24004,25004,26004,27004,28004,29004,30004,0
,,,,,,,,,11005,12005,13005,14005,15005,16005,17005,18005,19005,20005,21005,22005,23005,24005,25005,26005,27005,28005,29005,30005,0
,,,,,,,,,11006,12006,13006,14006,15006,16006,17006,18006,19006,20006,21006,22006,23006,24006,25006,26006,27006,28006,29006,30006,0
,,,,,,,,,11007,12007,13007,14007,15007,16007,17007,18007,19007,20007,21007,22007,23007,24007,25007,26007,27007,28007,29007,30007,0
,,,,,,,,,11008,12008,13008,14008,15008,16008,17008,18008,19008,20008,21008,22008,23008,24008,25008,26008,27008,28008,29008,30008,0
,,,,,,,,,11009,12009,13009,14009,15009,16009,17009,18009,19009,20009,21009,22009,23009,24009,25009,26009,27009,28009,29009,30009,0
,,,,,,,,,11010,12010,13010,14010,15010,16010,17010,18010,19010,20010,21010,22010,23010,24010,25010,26010,27010,28010,29010,30010,0
,,,,,,,,,11011,12011,13011,14011,15011,16011,17011,18011,19011,20011,21011,22011,23011,24011,25011,26011,27011,28011,29011,30011,0
,,,,,,,,,11012,12012,13012,14012,15012,16012,17012,18012,19012,20012,21012,22012,23012,24012,25012,26012,27012,28012,29012,30012,0
,,,,,,,,,11013,12013,13013,14013,15013,16013,17013,18013,19013,20013,21013,22013,23013,24013,25013,26013,27013,28013,29013,30013,0
,,,,,,,,,11014,12014,13014,14014,15014,16014,17014,18014,19014,20014,21014,22014,23014,24014,25014,26014,27014,28014,29014,30014,0
,,,,,,,,,11015,12015,13015,14015,15015,16015,17015,18015,19015,20015,21015,22015,23015,24015,25015,26015,27015,28015,29015,30015,0
,,,,,,,,,11016,12016,13016,14016,15016,16016,17016,18016,19016,20016,21016,22016,23016,24016,25016,26016,27016,28016,29016,30016,0
,,,,,,,,,11017,12017,13017,14017,15017,16017,17017,18017,19017,20017,21017,22017,23017,24017,25017,26017,27017,28017,29017,30017,0
,,,,,,,,,11018,12018,13018,14018,15018,16018,17018,18018,19018,20018,21018,22018,23018,24018,25018,26018,27018,28018,29018,30018,0
,,,,,,,,,11019,12019,13019,14019,15019,16019,17019,18019,19019,20019,21019,22019,23019,24019,25019,26019,27019,28019,29019,30019,0
,,,,,,,,,11020,12020,13020,14020,15020,16020,17020,18020,19020,20020,21020,22020,23020,24020,25020,26020,27020,28020,29020,30020,0
,,,,,,,,,11021,12021,13021,14021,15021,16021,17021,18021,19021,20021,21021,22021,23021,24021,25021,26021,27021,28021,29021,30021,0
,,,,,,,,,11022,12022,13022,14022,15022,16022,17022,18022,19022,20022,21022,22022,23022,24022,25022,26022,27022,28022,29022,30022,0
,,,,,,,,,11023,12023,13023,14023,15023,16023,17023,18023,19023,20023,21023,22023,23023,24023,25023,26023,27023,28023,29023,30023,0
,,,,,,,,,11024,12024,13024,14024,15024,16024,17024,18024,19024,20024,21024,22024,23024,24024,25024,26024,27024,28024,29024,30024,0
,,,,,,,,,11025,12025,13025,14025,15025,16025,17025,18025,19025,20025,21025,22025,23025,24025,25025,26025,27025,28025,29025,30025,0
,,,,,,,,,11026,12026,13026,14026,15026,16026,17026,18026,19026,20026,21026,22026,23026,24026,25026,26026,27026,28026,29026,30026,0
,,,,,,,,,11027,12027,13027,14027,15027,16027,17027,18027,19027,20027,21027,22027,23027,24027,25027,26027,27027,28027,29027,30027,0
,,,,,,,,,11028,12028,13028,14028,15028,16028,17028,18028,19028,20028,21028,22028,23028,24028,25028,26028,27028,28028,29028,30028,0
,,,,,,,,,11029,12029,13029,14029,15029,16029,17029,18029,19029,20029,21029,22029,23029,24029,25029,26029,27029,28029,29029,30029,0
,,,,,,,,,11030,12030,13030,14030,15030,16030,17030,18030,19030,20030,21030,22030,23030,24030,25030,26030,27030,28030,29030,30030,0
,,,,,,,,,11031,12031,13031,14031,15031,16031,17031,18031,19031,20031,21031,22031,23031,24031,25031,26031,27031,28031,29031,30031,0
,,,,,,,,,11032,12032,13032,14032,15032,16032,17032,18032,19032,20032,21032,22032,23032,24032,25032,26032,27032,28032,29032,30032,0
,,,,,,,,,11033,12033,13033,14033,15033,16033,17033,18033,19033,20033,21033,22033,23033,24033,25033,26033,27033,28033,29033,30033,0
,,,,,,,,,11034,12034,13034,14034,15034,16034,17034,18034,19034,20034,21034,22034,23034,24034,25034,26034,27034,28034,29034,30034,0
,,,,,,,,,11035,12035,13035,14035,15035,16035,17035,18035,19035,20035,21035,22035,23035,24035,25035,26035,27035,28035,29035,30035,0
,,,,,,,,,11036,12036,13036,14036,15036,16036,17036,18036,19036,20036,21036,22036,23036,24036,25036,26036,27036,28036,29036,30036,0
,,,,,,,,,11037,12037,13037,14037,15037,16037,17037,18037,19037,20037,21037,22037,23037,24037,25037,26037,27037,28037,29037,30037,0
,,,,,,,,,11038,12038,13038,14038,15038,16038,17038,18038,19038,20038,21038,22038,23038,24038,25038,26038,27038,28038,29038,30038,0
,,,,,,,,,11039,12039,13039,14039,15039,16039,17039,18039,19039,20039,21039,22039,23039,24039,25039,26039,27039,28039,29039,30039,0
,,,,,,,,,11040,12040,13040,14040,15040,16040,17040,18040,19040,20040,21040,22040,23040,24040,25040,26040,27040,28040,29040,30040,0
,,,,,,,,,11041,12041,13041,14041,15041,16041,17041,18041,19041,20041,21041,22041,23041,24041,25041,26041,27041,28041,29041,30041,0
,,,,,,,,,11042,12042,13042,14042,15042,16042,17042,18042,19042,20042,21042,22042,23042,24042,25042,26042,27042,28042,29042,30042,0
,,,,,,,,,11043,12043,13043,14043,15043,16043,17043,18043,19043,20043,21043,22043,23043,24043,25043,26043,27043,28043,29043,30043,0
,,,,,,,,,11044,12044,13044,14044,15044,16044,17044,18044,19044,20044,21044,22044,23044,24044,25044,26044,27044,28044,29044,30044,0
,,,,,,,,,11045,12045,13045,14045,15045,16045,17045,18045,19045,20045,21045,22045,23045,24045,25045,26045,27045,28045,29045,30045,0
,,,,,,,,,11046,12046,13046,14046,15046,16046,17046,18046,19046,20046,21046,22046,23046,24046,25046,26046,27046,28046,29046,30046,0
,,,,,,,,,11047,12047,13047,14047,15047,16047,17047,18047,19047,20047,21047,22047,23047,24047,25047,26047,27047,28047,29047,30047,0
,,,,,,,,,11048,12048,13048,14048,15048,16048,17048,18048,19048,20048,21048,22048,23048,24048,25048,26048,27048,28048,29048,30048,0
